Id	Text	Info_Label	Risk_Level	Risk_Label_Reason	Original_Split
1241411396195299329	"5594 new cases &amp; 49 deaths from #coronavirus in the USA today. 23% of US population is ordered to ""stay at home"" after governors in California, New York State, Illinois, &amp; Connecticut (60M ppl) ordered non-essential workers to remain at home to slow the spread of #COVID19."	INFORMATIVE	High	death/fatality	original_train
1241122219302039552	"NYC Mayor Bill de Blasio says there are now 5,151 confirmed cases of coronavirus in the city, accounting for about 1/3 of the overall U.S. total. He says, ""We are now the epicenter of this crisis."""	INFORMATIVE	Medium	informative but not High/Low	original_train
1241182919885897728	Coronavirus tally in Victoria hits 229 as casino exemption revoked, schools and police ramp up measures - ABC News HTTPURL via @USER	INFORMATIVE	Medium	informative but not High/Low	original_train
1241772554995609600	#IdrisElba’s wife Sabrina revealed in an interview with #Oprah that she has tested positive for coronavirus a week after Idris. The couple r defended their decision to isolate together even though she didn’t… HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1236099013910212608	Federal offices on Friday started sending hundreds of Seattle-area employees home to telework Connecticut reports first coronavirus case Maryland governor says coronavirus patients had ‘concerning’ public interactions Kentucky, Oklahoma announce first coronavirus cases	INFORMATIVE	High	new/first regional case or death	original_train
1245702920299044865	Rand Paul was positive for COVID and spread it all over the Senate GOP and we have seen no f@USER results. Why?	INFORMATIVE	Medium	informative but not High/Low	original_train
1241656126019637249	PA gov’t spokesman say four new cases of #COVIDー19 confirmed in Ramallah, two in #Gaza, total at 59; 17 of whom have recovered.	INFORMATIVE	Low	recovery/discharge	original_train
1236140962407223297	#BreakingNews - 3 new FL Cases... - Broward County (Ahem #FlaPanthers peeps) - Lee County (found after they died waiting on testing) - Santa Rosa County (found after they died) #CoronavirusOutbreak #CoronaVirusUpdate #Coronavirusflorida #COVID19 #CoronavirusUSA	INFORMATIVE	High	death/fatality	original_train
1241849733934694401	The Lorain County Health Commissioner, David Covell, informed Mayor Zilka that there are five cases of the covid-19 in Avon Lake as of today. The first case was reported on Wednesday. All five are in quarantine at home. #AvonLake #Covid_19 HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1247142828238569472	Two Walmart employees, 51-year-old Wando Evans and 48-year-old Phillip Thomas, at a Chicago store have died of #coronavirus. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241627717596065792	’The first coronavirus cases in Taiwan and Italy came only 10 days apart. On Sunday Taiwan, which has deep cultural and economic ties to China, has recorded just 153 cases and two deaths. Italy has more than 47,000 cases and 4,032 people have died.’ HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241573891954401288	#CroozefmNews Uganda has confirmed her first case of the Coronavirus #COVID19. The health minister Dr Jane Ruth Aceng has announced that the confirmed case is a 36 year old Ugandan male who arrived from Dubai aboard Ethiopian Airlines last night. #CoronavirusUpdate HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1243695605269942273	"Based on CDC estimates, if the flu was a ""year round"" virus, 153 ppl would die a day. Today, 3-27-2020, as of 5:23pm PT, 312 ppl have died of #COVID19. This is up 29% from yesterday, and triple from one week ago Friday. Still just the flu?"	INFORMATIVE	High	death/fatality	original_train
1246067420663443459	Oldest #CoronaVirus patients in #Kerala, 93-yr-old &amp; 88-yr-old couple discharged after full recovery from #COVID19 at Kottayam Medical College today; the aged couple from Ranni, Pathanamthitta infected after coming into contact with their son&amp;his family who returned from #Italy. HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1235557145380147201	Friends dad is in #Evergreen hospital with a fever of unknown origin-they won’t test him #Coronavirus #COVID19 they discharged him to rehab he got sicker back at Evergreen the rehab facility bAgged his belongings as contaminated. Quarantined their patients HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1236136937540509697	Unfortunately we have confirmed that a Lee County resident who tested positive for COVID-19 has died. This is the 6th confirmed case in Florida &amp; 1st in Lee County. While there is no need to panic, it is extremely important that all take the necessary precautions to reduce risk. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1247019449451855872	Singer Kanika Kapoor has been discharged from Sanjay Gandhi Postgraduate Institute of Medical Sciences , Lucknow after the report of her #SIXTheMusical test, came negative. #Covid19	INFORMATIVE	Low	recovery/discharge	original_train
1245917794815754240	#coronavirus cases surging to over 1 million world wide— 👉1000 people dying a day in the United States. 1000 people dying every day from #COVID19 HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1236093682421465089	@USER @USER Austin Texas just cancelled their SXSW festival, which brings $359 million in revenue and 400,000 visitors to Austin. Biggest event the city has. There are NO confirmed coronavirus patients in Austin, or in all of Texas. If you think trump has this under control...you’re an idiot	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1241632204750454788	The UK reported 5,018 coronavirus cases and 233 deaths. Here's all we know about how the virus is spreading across Britain. HTTPURL via @USER via @USER	INFORMATIVE	High	death/fatality	original_train
1241451345900646407	Coronavirus Cases spike in Illinois: Officials announce 168 new coronavirus cases in Illinois. Total count is at 753 cases in 26 counties across the state. @USER #Covid_19 #CoronavirusOutbreak HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1236108827331682305	@USER @USER Blame #NancyPelosi nephew, + inept #CA #Gov #GavinNewsom 🤬 First to die of #Coronavirus in #California ret from #Mexico cruise on #Feb27th + in gen population till hospital. Another person on same cruise #COVID19 positive + still haven't tracked all passengers on that cruise🤬	INFORMATIVE	High	public/high-risk facility affected	original_train
1236114127237636096	There are more than 300 cases of the novel coronavirus in the United States as of Friday evening, according to the US Centers for Disease Control and Prevention, as well as state and local governments. HTTPURL	INFORMATIVE	Low	prevention/advisory only	original_train
1242981651363364866	@USER $1,200 the first month. The government will find Americans on a need basis, not just handout $2,000 for 4 months to 37 million people when only 34 deaths occurred in 3,367 Coronavirus cases &amp; the country isn't even on lockdown. I can't make sense of it.	INFORMATIVE	High	death/fatality	original_train
1236108309834477568	#BREAKING: A Chicago public high school serving about 200 students with complex special needs will be shut down starting Monday after a school aide tested positive for the novel coronavirus, city officials announced Friday evening. HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1249690990782414853	A sailor assigned to the virus-stricken aircraft carrier USS Theodore Roosevelt who was admitted to the intensive care unit last week died of Covid-related complications today, the Navy announced HTTPURL @USER @USER	INFORMATIVE	High	death/fatality	original_train
1241591249288802309	"@USER @USER January: 1st case appeared in Washington &amp; CDC briefs WH. Trump: “We’ve pretty much shut [coronavirus] down, it's going to be fine"". February: # of confirmed infections = 1,000. Trump: the virus ""would disappear.” You had 7 week head start &amp; did ZERO!"	INFORMATIVE	High	new/first regional case or death	original_train
1241652221000835072	via @USER COVID-19: Travellers stranded at Katuna as Uganda, Rwanda close borders: Rwanda as of Saturday, had recorded 17 confirmed cases of coronavirus, the highest number in the East Africa region HTTPURL	INFORMATIVE	High	surge/spike/rapid growth	original_train
1241865601125056518	Mike Pence on what it was like to get his coronavirus test on Saturday, which came back negative: “It was kind of a pinch. It was kind of invasive. But we were grateful for the support.”	INFORMATIVE	Medium	informative but not High/Low	original_train
1239857406479192064	MoS External Affairs V Muraleedharan has tested negative for COVID-19. He had imposed self-quarantine after he reportedly come into contact with the doctor from a hospital in #Kerala. Read more on #JioNews: HTTPURL #CoronavirusOutbreak #coronavirus	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1241125238743674880	#BREAKING: First reported victim who died during treatment for #COVID19 symptoms in liberated areas. Not clear yet if the 60-year-old victim who died in Afrin hospital traveled from #Idlib or was residing in #Aleppo #كوفيد١٩ HTTPURL	INFORMATIVE	Low	vaccine/treatment development	original_train
1250560131055538176	I don't think Coronavirus case in US is slowing as other states have not peaked yet. US now at 28,375 deaths is something. #COVID19 #USA HTTPURL	INFORMATIVE	Low	cases/deaths decreasing	original_train
1241704590703198210	Spain announced 394 new deaths caused by the novel coronavirus, raising to 1,720 the official death toll in Europe’s worst-hit country after Italy. | @USER HTTPURL	INFORMATIVE	High	death/fatality	original_train
